2020-12-06 21:16:27,437 root         DEBUG    - Locating... Day 6: The Central Limit Theorem III
2020-12-06 21:16:27,439 root         DEBUG    NOTE: Day 6: The Central Limit Theorem III already saved


2020-12-06 21:16:27,439 selenium.webdriver.remote.remote_connection DEBUG    GET http://127.0.0.1:60411/session/0157078d-8a5a-44d1-a3b7-ccb07ddc1e66/element/ab25cbf9-a3a6-43a7-a181-1cd78f2cb1d5/text {"id": "ab25cbf9-a3a6-43a7-a181-1cd78f2cb1d5"}
2020-12-06 21:16:27,450 urllib3.connectionpool DEBUG    http://127.0.0.1:60411 "GET /session/0157078d-8a5a-44d1-a3b7-ccb07ddc1e66/element/ab25cbf9-a3a6-43a7-a181-1cd78f2cb1d5/text HTTP/1.1" 200 91
2020-12-06 21:16:27,451 selenium.webdriver.remote.remote_connection DEBUG    Finished Request
2020-12-06 21:16:27,451 root         INFO     Parsing - 23
2020-12-06 21:16:27,451 root         DEBUG    Day 7: Pearson Correlation Coefficient I
EasyMax Score: 30Success Rate: 98.62%
2020-12-06 21:16:27,451 root         INFO     Parsing information for statistics - 10_days, 23
2020-12-06 21:16:27,451 root         DEBUG    Parsing text:

Day 7: Pearson Correlation Coefficient I
EasyMax Score: 30Success Rate: 98.62%


2020-12-06 21:16:27,451 root         DEBUG    Challenge num 23
2020-12-06 21:16:27,451 root         DEBUG    Name Day 7: Pearson Correlation Coefficient I
2020-12-06 21:16:27,452 root         DEBUG    - Locating... Day 7: Pearson Correlation Coefficient I
2020-12-06 21:16:27,454 root         DEBUG    NOTE: Day 7: Pearson Correlation Coefficient I already saved


2020-12-06 21:16:27,454 selenium.webdriver.remote.remote_connection DEBUG    GET http://127.0.0.1:60411/session/0157078d-8a5a-44d1-a3b7-ccb07ddc1e66/element/02e5f5ee-f9e2-4c3c-80b3-674a3c53a58f/text {"id": "02e5f5ee-f9e2-4c3c-80b3-674a3c53a58f"}
2020-12-06 21:16:27,466 urllib3.connectionpool DEBUG    http://127.0.0.1:60411 "GET /session/0157078d-8a5a-44d1-a3b7-ccb07ddc1e66/element/02e5f5ee-f9e2-4c3c-80b3-674a3c53a58f/text HTTP/1.1" 200 97
2020-12-06 21:16:27,466 selenium.webdriver.remote.remote_connection DEBUG    Finished Request
2020-12-06 21:16:27,466 root         INFO     Parsing - 24
2020-12-06 21:16:27,466 root         DEBUG    Day 7: Spearman's Rank Correlation Coefficient
EasyMax Score: 30Success Rate: 98.82%
2020-12-06 21:16:27,466 root         INFO     Parsing information for statistics - 10_days, 24
2020-12-06 21:16:27,467 root         DEBUG    Parsing text:

Day 7: Spearman's Rank Correlation Coefficient
EasyMax Score: 30Success Rate: 98.82%


2020-12-06 21:16:27,467 root         DEBUG    Challenge num 24
2020-12-06 21:16:27,467 root         DEBUG    Name Day 7: Spearman's Rank Correlation Coefficient
2020-12-06 21:16:27,467 root         DEBUG    - Locating... Day 7: Spearman's Rank Correlation Coefficient
2020-12-06 21:16:27,468 root         DEBUG    NOTE: Day 7: Spearman's Rank Correlation Coefficient already saved


2020-12-06 21:16:27,469 selenium.webdriver.remote.remote_connection DEBUG    GET http://127.0.0.1:60411/session/0157078d-8a5a-44d1-a3b7-ccb07ddc1e66/element/4c49acb4-fc49-4f4f-8034-56f6a03180d6/text {"id": "4c49acb4-fc49-4f4f-8034-56f6a03180d6"}
2020-12-06 21:16:27,481 urllib3.connectionpool DEBUG    http://127.0.0.1:60411 "GET /session/0157078d-8a5a-44d1-a3b7-ccb07ddc1e66/element/4c49acb4-fc49-4f4f-8034-56f6a03180d6/text HTTP/1.1" 200 86
2020-12-06 21:16:27,481 selenium.webdriver.remote.remote_connection DEBUG    Finished Request
2020-12-06 21:16:27,482 root         INFO     Parsing - 25
2020-12-06 21:16:27,482 root         DEBUG    Day 8: Least Square Regression Line
EasyMax Score: 30Success Rate: 96.66%
2020-12-06 21:16:27,482 root         INFO     Parsing information for statistics - 10_days, 25
2020-12-06 21:16:27,482 root         DEBUG    Parsing text:

Day 8: Least Square Regression Line
EasyMax Score: 30Success Rate: 96.66%


2020-12-06 21:16:27,482 root         DEBUG    Challenge num 25
2020-12-06 21:16:27,482 root         DEBUG    Name Day 8: Least Square Regression Line
2020-12-06 21:16:27,482 root         DEBUG    - Locating... Day 8: Least Square Regression Line
2020-12-06 21:16:27,484 root         DEBUG    NOTE: Day 8: Least Square Regression Line already saved


2020-12-06 21:16:27,484 selenium.webdriver.remote.remote_connection DEBUG    GET http://127.0.0.1:60411/session/0157078d-8a5a-44d1-a3b7-ccb07ddc1e66/element/6703a15a-6cf7-4f8d-aedb-a8d47357a6a6/text {"id": "6703a15a-6cf7-4f8d-aedb-a8d47357a6a6"}
2020-12-06 21:16:27,509 urllib3.connectionpool DEBUG    http://127.0.0.1:60411 "GET /session/0157078d-8a5a-44d1-a3b7-ccb07ddc1e66/element/6703a15a-6cf7-4f8d-aedb-a8d47357a6a6/text HTTP/1.1" 200 112
2020-12-06 21:16:27,509 selenium.webdriver.remote.remote_connection DEBUG    Finished Request
2020-12-06 21:16:27,509 root         INFO     Parsing - 26
2020-12-06 21:16:27,509 root         DEBUG    Day 8: Pearson Correlation Coefficient II
Multiple Choice QuestionMax Score: 30Success Rate: 57.61%
2020-12-06 21:16:27,510 root         INFO     Parsing information for statistics - 10_days, 26
2020-12-06 21:16:27,510 root         DEBUG    Parsing text:

Day 8: Pearson Correlation Coefficient II
Multiple Choice QuestionMax Score: 30Success Rate: 57.61%


2020-12-06 21:16:27,510 root         DEBUG    Challenge num 26
2020-12-06 21:16:27,510 root         DEBUG    Name Day 8: Pearson Correlation Coefficient II
2020-12-06 21:16:27,510 root         DEBUG    - Locating... Day 8: Pearson Correlation Coefficient II
2020-12-06 21:16:27,511 root         DEBUG    NOTE: Day 8: Pearson Correlation Coefficient II already saved


2020-12-06 21:16:27,512 selenium.webdriver.remote.remote_connection DEBUG    GET http://127.0.0.1:60411/session/0157078d-8a5a-44d1-a3b7-ccb07ddc1e66/element/60878332-8fe6-4a1b-9167-07867ebb590e/text {"id": "60878332-8fe6-4a1b-9167-07867ebb590e"}
2020-12-06 21:16:27,526 urllib3.connectionpool DEBUG    http://127.0.0.1:60411 "GET /session/0157078d-8a5a-44d1-a3b7-ccb07ddc1e66/element/60878332-8fe6-4a1b-9167-07867ebb590e/text HTTP/1.1" 200 86
2020-12-06 21:16:27,526 selenium.webdriver.remote.remote_connection DEBUG    Finished Request
2020-12-06 21:16:27,526 root         INFO     Parsing - 27
2020-12-06 21:16:27,526 root         DEBUG    Day 9: Multiple Linear Regression
MediumMax Score: 30Success Rate: 95.58%
2020-12-06 21:16:27,527 root         INFO     Parsing information for statistics - 10_days, 27
2020-12-06 21:16:27,527 root         DEBUG    Parsing text:

Day 9: Multiple Linear Regression
MediumMax Score: 30Success Rate: 95.58%


2020-12-06 21:16:27,527 root         DEBUG    Challenge num 27
2020-12-06 21:16:27,527 root         DEBUG    Name Day 9: Multiple Linear Regression
2020-12-06 21:16:27,527 root         DEBUG    - Locating... Day 9: Multiple Linear Regression
2020-12-06 21:16:27,528 root         DEBUG    NOTE: Day 9: Multiple Linear Regression already saved


2020-12-06 21:16:27,529 root         DEBUG    DF - no changes.
2020-12-06 21:16:27,529 root         INFO     DIR - C:\Users\Jai\Documents\github\hacker_rank\statistics
2020-12-06 21:16:27,529 root         INFO     DIR - C:\Users\Jai\Documents\github\hacker_rank
2020-12-06 21:16:27,529 root         INFO     DIR - changing to C:\Users\Jai\Documents\github\hacker_rank\databases
2020-12-06 21:16:27,529 root         DEBUG    Subdir info: 1, 6, Relational Algebra
2020-12-06 21:16:27,530 root         DEBUG    subdir - 1_relational_algebra
2020-12-06 21:16:27,530 root         INFO     DIR - changing to 1_relational_algebra
2020-12-06 21:16:27,532 root         DEBUG    DF - loading
2020-12-06 21:16:27,550 root         DEBUG    WebPageInfo - opening https://www.hackerrank.com/domains/databases?filters%5Bsubdomains%5D%5B%5D=relational-algebra
2020-12-06 21:16:27,550 selenium.webdriver.remote.remote_connection DEBUG    POST http://127.0.0.1:60411/session/0157078d-8a5a-44d1-a3b7-ccb07ddc1e66/url {"url": "https://www.hackerrank.com/domains/databases?filters%5Bsubdomains%5D%5B%5D=relational-algebra"}
2020-12-06 21:16:28,752 urllib3.connectionpool DEBUG    http://127.0.0.1:60411 "POST /session/0157078d-8a5a-44d1-a3b7-ccb07ddc1e66/url HTTP/1.1" 200 14
2020-12-06 21:16:28,753 selenium.webdriver.remote.remote_connection DEBUG    Finished Request
2020-12-06 21:16:28,764 selenium.webdriver.remote.remote_connection DEBUG    POST http://127.0.0.1:60411/session/0157078d-8a5a-44d1-a3b7-ccb07ddc1e66/execute/sync {"script": "window.scrollTo(0, document.body.scrollHeight);", "args": []}
2020-12-06 21:16:28,795 urllib3.connectionpool DEBUG    http://127.0.0.1:60411 "POST /session/0157078d-8a5a-44d1-a3b7-ccb07ddc1e66/execute/sync HTTP/1.1" 200 14
2020-12-06 21:16:28,796 selenium.webdriver.remote.remote_connection DEBUG    Finished Request
2020-12-06 21:16:28,807 selenium.webdriver.remote.remote_connection DEBUG    POST http://127.0.0.1:60411/session/0157078d-8a5a-44d1-a3b7-ccb07ddc1e66/execute/sync {"script": "window.scrollTo(0, document.body.scrollHeight);", "args": []}
2020-12-06 21:16:28,925 urllib3.connectionpool DEBUG    http://127.0.0.1:60411 "POST /session/0157078d-8a5a-44d1-a3b7-ccb07ddc1e66/execute/sync HTTP/1.1" 200 14
2020-12-06 21:16:28,926 selenium.webdriver.remote.remote_connection DEBUG    Finished Request
2020-12-06 21:16:28,936 selenium.webdriver.remote.remote_connection DEBUG    POST http://127.0.0.1:60411/session/0157078d-8a5a-44d1-a3b7-ccb07ddc1e66/execute/sync {"script": "window.scrollTo(0, document.body.scrollHeight);", "args": []}
2020-12-06 21:16:28,954 urllib3.connectionpool DEBUG    http://127.0.0.1:60411 "POST /session/0157078d-8a5a-44d1-a3b7-ccb07ddc1e66/execute/sync HTTP/1.1" 200 14
2020-12-06 21:16:28,957 selenium.webdriver.remote.remote_connection DEBUG    Finished Request
2020-12-06 21:16:29,069 selenium.webdriver.remote.remote_connection DEBUG    POST http://127.0.0.1:60411/session/0157078d-8a5a-44d1-a3b7-ccb07ddc1e66/execute/sync {"script": "window.scrollTo(0, document.body.scrollHeight);", "args": []}
2020-12-06 21:16:29,160 urllib3.connectionpool DEBUG    http://127.0.0.1:60411 "POST /session/0157078d-8a5a-44d1-a3b7-ccb07ddc1e66/execute/sync HTTP/1.1" 200 14
2020-12-06 21:16:29,161 selenium.webdriver.remote.remote_connection DEBUG    Finished Request
2020-12-06 21:16:29,173 selenium.webdriver.remote.remote_connection DEBUG    POST http://127.0.0.1:60411/session/0157078d-8a5a-44d1-a3b7-ccb07ddc1e66/execute/sync {"script": "window.scrollTo(0, document.body.scrollHeight);", "args": []}
